asin,text,title,location_and_date,verified,rating,negative or positive
B0002HWQRQ,Wie beschrieben,Super,Reviewed in Germany 🇩🇪 on 28 August 2021,True,3.0,negative
B0002HWQRQ,"Ein nettes Spiel, aber nicht halb so unterhaltsam wie zum Beispiel UNO, von daher ne nette Überraschung für die Kinder aber bei uns kein Dauerbrenner 😅🤷🏼‍♀️","Zur Abwechslung, mal ganz nett😊",Reviewed in Germany 🇩🇪 on 18 April 2021,True,3.0,negative
B0002HWQRQ,"Das Spiel ist super, aber leider haben wir die alte Version bekommen und da sind die Karten wirklich nicht schön, daher wird es auch nicht gespielt, schade",Tolles Spiel,Reviewed in Germany 🇩🇪 on 4 February 2021,True,3.0,negative
B0002HWQRQ,"Man muss das Spiel erst auseinander brechen. Die Beschreibung ist nicht so toll. Das Spielen macht dann aber Spass, wenn man es herausbekommen hat.",Leider aus Pappe,Reviewed in Germany 🇩🇪 on 4 September 2020,True,3.0,negative
B0002HWQRQ,"Das Spiel an sich gefällt meinen Kindern sehr gut! Auch ich habe mit den Feldern Experimentiert (6 Felder vor der Fischer Seite und 4 Felder Richtung Meer) weil trotzdem immer die Fischer gewonnen haben. Vor allem der rosa Fisch hat sich nie bewegt, bis ich bemerkt habe das ich kein rosa dafür 2x rot auf meinem Würfel habe. Was mich dann auch sehr verärgert hat! Habe dann in das eine Rot einen Fisch geritzt.Aber das hätte trotzdem nicht sein sollen, denn ein rotes Feld mit Fisch drin ist halt trotzdem kein Rosa!!!",Eigentlich ein schönes Spiel!,Reviewed in Germany 🇩🇪 on 15 July 2016,True,3.0,negative
B0002HWQRQ,"Kurzweilig, eher was für jüngere Kids. Dem 6,5 jährigen, dem ich es geschenkt habe, war es schnell langweilig.Aber er spielt auch schon Skip-Bo und Phase 10.",Kurzweilig,Reviewed in Germany 🇩🇪 on 23 July 2019,True,3.0,negative
B09QFS3J7H,"Good material, as described",Good product A ++,Reviewed in Germany 🇩🇪 on 15 November 2022,True,5.0,positive
B09QFS3J7H,"Schönes kleines Set an dem Fans viel Freude haben. Es ist kompakt mit nur 300 Teilen und recht schnell aufgebaut, weswegen der Preis etwas teuer wirkt.","Starkes Set, bisschen teuer",Reviewed in Germany 🇩🇪 on 6 August 2022,True,4.0,positive
B09QFS3J7H,"Die ""Netherbastion"" ist das erste Lego Set aus der Minecraft-Serie, das mein 9-jähriges Sohn zusammengebaut und bespielt hat. Zwar kennen wir das Minecraft-Spiel von Freunden, sind aber selbst keine aktiven Spieler oder Fans.Das Set besteht aus rund 300 Teilen und weist Lego typisch keinerlei Material- oder Verarbeitungsmängel auf. Mithilfe der Anleitung sollten 8-jährige (das Set wird von Lego für Kinder ab 8 Jahren empfohlen) das Set ohne Probleme zusammenbauen können. Positiv ist mir aufgefallen, dass es keine Aufkleber gibt, sondern alle besonderen Steine hochwertig bedruckt wurden. Während das Set eher eine statische Landschaft ist, bestechen die drei mitgelieferten Figuren durch ihre Einzigartigkeit und den ungewöhnlichen Waffen (Schwert, Bogen) und Werkzeug (Axt).Mein 9-jähriger Sohn findet das Set sehr gut und hatte große Freude beim (einfachen) Zusammenbau. Insbesondere hat ihn gefreut, dass es mal eine ordentliche ""Landschaft"" von Lego gab, die man sehr gut mit vorhandenem Lego oder den mitgelieferten Figuren kombinieren und bespielen kann.Zusammengefasst bewerte ich die Lego ""Netherbastion"" mit fünf von fünf Sternen. Lego hält ewig, ist Qualitativ hochwertig, der Wiederspielwert ist unendlich groß - und damit sowohl pädagogisch als auch im Vergleich zu anderen Spielsachen eigentlich immer ""preiswert"". Aber auch im Vergleich zu anderen Lego-Sets ist die Netherbastion (und vermutlich auch die gesamte Minecraft-Serie) tatsächlich einmal etwas Neues und kann meiner Meinung nach auch das Interesse erfahrener Legobaumeister:innen wecken.",Tolles Lego-Set - nicht nur für Minecraft-Fans,Reviewed in Germany 🇩🇪 on 3 July 2022,False,5.0,positive
B09QFS3J7H,"Mal wieder ein Mottoset für die Großen & Kleinen.Wer Minecraft kennt und es mag, der wird hier definitiv seine Sammelleidenschaft ausnutzen und zuschlagen.Ansonsten ist das Set echt schön, man kann es original aufbauen oder es mit anderen Sets kombinieren und somit etwas Neues zaubern - da muss jeder seinen eigenen Weg finden.Der Fantasie sind hier jedenfalls keine Grenzen gesetzt!Die Qualität ist wie gewohnt sehr gut, die Teile sind bedruckt und lassen sich normal zusammen bauen.Der Preis trifft mich jedoch oft hart - typisch Lego.Für den Normalpreis von 34,99€ würde ich es mir nicht kaufen, aber das ist natürlich meine persönliche Einstellung! Im Angebot schießen ist wieder eine andere Seite ;D.",Schönes Mottoset für Liebhaber,Reviewed in Germany 🇩🇪 on 12 June 2022,False,5.0,positive
B09QFS3J7H,"Mein Sohn war sehr überrascht und zufrieden, wenn er dieses Set bekommen hat.Das Set enthält 5 Minecraft Figuren: einen Nether-Abenteurer, einen Magmawürfel, einen Piglin-Barbar, einen Piglin und einen Schreiter.Dieses Modell umfasst 300 Teile und ist für Kinder ab einem Alter von 3Jahren geeignet.Die Aufbauanleitung ist - wie immer bei Lego- sehr anschaulich und detailliert beschrieben.Auch ohne Anleitung können die Kinder hier kreativ werden und ihre eigenen Häuser oder Fahrzeuge bauen.Die Qualität ist wie immer spitzenmäßig, den Preis finde ich aber auch immer ein bisschen zu hoch.Wer beim Schenken auf Nummer Sicher gehen und vermeiden möchte, etwas nicht gewünschtes zu schenken, für den ist solches Set zu empfehlen 👍Gerne wieder!",Tolles Produkt von Lego,Reviewed in Germany 🇩🇪 on 11 June 2022,False,5.0,positive
B09QFS3J7H,"Das Set ist vom Preis-Leistungs-Verhältnis echt in Ordnung.Der Bau macht Spaß, das Design ist (wenn man Minecraft-Maßstäbe ansetzt) gut gelungen.Fertig gebaut ist das Set aber eher etwas zum Ausstellen. Der Spielwert ist eher weniger gegeben.Wer also Spaß am Bauen hat oder großer Minecraft-Fan ist: kaufen.Wem Spielspaß wichtig ist: besser ein anderes Set wählen.","Für Fans und Baufans, weniger zum Spielen",Reviewed in Germany 🇩🇪 on 28 June 2022,False,5.0,positive
B09QFS3J7H,"Das Set ist serh hübsch für Fans. Dann hat es auch einen besonderen Wert durch die Verknüpfung mit dem Spiel.Wenn man das Spiel nicht kennt, hat es weniger Spielspaß, da die Spielmöglichkeiten etwas reduziert sind.Aber wenn man eben Minecraft mag, ist es total niedlich.Man erkennt den Nether sehr gut - auch mit den passenden Gegnern.Die Anleitung ist sehr genau und man kann sich gut an ihr orientieren. oder eben frei etwas eigenes gestalten - was ich aber bei diesem Set eher weniger sinnvoll finde, da man es ja wie Minecraft gestaltet haben möchte.Die Steine sind ordentlich evrarbeitet und passen gut.",Für Fans sehr niedlich,Reviewed in Germany 🇩🇪 on 9 July 2022,False,4.0,positive
B09QFS3J7H,"Das Mindcraft Set von Lego besteht aus 300 Teilen und ist sehr gut in einem schönen bunten Karton verpackt. Die Anleitung ist wie gewohnt sehr detailreich, sodass auch unser 5 jähriger ohne Probleme das Set aufbauen konnte.Die Steine sind sehr gut verarbeitet und halten sehr gut ineinander. Die Teile sind bedruckt und müssen nicht beklebt werden. Besonders toll fanden wir hier die Minifiguren. Der Rest ist dann doch nur etwas für Mindcraft Fans. Unser 5 Jähriger konnte damit nichts anfangen und hat es relative schnell wieder abgebaut und damit lieber etwas neues gebaut. Optisch finde ich es auch nicht so ansprechend, dass man es sich ins Regal stellen möchte.Das Set richtet sich meiner Meinung nach somit nur an Mindcraft Fans, deswegen vermutlich auch die Altersempfehlung ab 8. Der Schwierigkeitsgrad liegt eher bei 5 bis 6 Jahren.",Perfekt für Mindcraft-Fans,Reviewed in Germany 🇩🇪 on 29 June 2022,False,4.0,positive
B09QFS3J7H,"Auch wenn man die kleine Klotzköpfe aus Minecraft nicht mag oder schätzt, bieten sie doch ähnlichen Bauspaß wie die üblichen Sets. Zugegeben für die Spielefraktion gewöhnungsbedürftig, aber für echte Fans Sammelleidenschaft pur. Auch Auf Basis der Charakter und Figuren. Mir selber gefällt das Minecraft Thema nicht so gut, aber als Teilespender mit ansprechenden Bauteilen, sind sie ansprechend. Vor allem schafft man hier etwas, was in den regulären Sets oft fehlt, bedruckte, statt beklebte Teile. Sowie einige Sonderteile.Das ganze lässt sich per 76 seitiger Anleitung einfach und kindgerecht nachbauen und bringt die 300 teil zielgerichtet an ihren Platz, wie immer. Highlight sind die Klotzköpfigen Figuren in ihrem Minecraft typsichen aussehen. Die Netherbastion ist ganz Nett, aber überwältigt mich nicht, selbst der Zusammenbau von 20-30 min hat mich nicht sonderlich überzeugt, was sicher daran liegt, das ich kein Fan bin. Ansonsten ein Lizenz-Set welches einen Mehrwert für Sammler und Fans bietet, für LEGO Bauer und Interessierte aber weniger Spielanreiz bietet.","Figuren sind das Highlight, nur für echte Fans, Spielspaß nur bedingt",Reviewed in Germany 🇩🇪 on 8 June 2022,False,4.0,positive
B09QFS3J7H,"Ich kann mich für die Lego Minecraft Sets immer mehr begeistern. Das Computer Spiel ist einfach für Lego Sets wie geschaffen. Hier hat Lego und ich denke, ich werde mich auch in Zukunft mit dieser Aussage bei weiteren Set, ob nun durch das Vine Testprogramm oder durch die eigenen Kaufentscheidung im Lego Amazon Store wiederholen.Ich habe Spaß beim erstmaligen Zusammenbauen der Minecraft Modelle. Und das danach wieder verwenden der Steine in meinem Dominorace wie auch für das MOC meiner Insel.Und mit dem Rabat den wir aktuell bei Amazon bekommen ist das es ein sogenannter Schnapper",Cooles Minecraft Set,Reviewed in Germany 🇩🇪 on 15 June 2022,False,5.0,positive
B09QFS3J7H,"Die Abbuchung von mein Konto war etwas hoch für Sie , es war genügend gedeckt !!! Ich überlege ob ich nochmal was bei Amazon bestelle .",Abbuchung !!,Reviewed in Germany on 19 November 2022,True,2.0,negative
B09QFS3J7H,Minecraftのゲームをするので、レゴのMinecraftは、喜んでいた。しかし6歳には、作るのがなかなか大変だった,6歳になる孫の誕生日プレゼント,Reviewed in Japan on 21 August 2022,True,3.0,negative
B09QFS3J7H,レゴの箱にそのまま送り状が貼り付けてあり、段ボールなどの梱包材に入っていませんでした。箱は傷がつき、プレゼントにあげたかったのに、がっかりしました。,最悪,Reviewed in Japan on 16 November 2022,True,1.0,negative
B09QFS3J7H,"Muy mal producto,no es como se describe,faltan piezas y no se puede montar,una decepción,me ha metido una devolución de alguien porque es producto no es nuevo,está usado e incompleto,no recomiendo a nadie","Mal producto,faltaban piezas",Reviewed in Spain on 3 October 2022,True,1.0,negative
B09MM1WRBC,"Positiv:Ganz schmale Schreibtafeln. Im 2er  Set.Auf den Tafeln kann man perfekt schreiben oder rechnen üben. Super für unsere gerade eingeschulte Tocher.Ebenso toll zum malen.Preis-Leistungs-Verhältnis ist sehr gut und ich finde auch gut, dass die Stifte daran befestigt werden können. Bei anderen Tafeln sind uns immer die Stifte verloren gegangen.Negativ:Das einzige, worauf man achten sollte, ist, dass man keine eingecremten Hände haben sollte, denn das macht Flecken auf der Tafel.Dennoch empfehlen wir die Tafeln voll und ganz",Perfekt für kleine Hände. Schöne Farben und gut zum mitnehmen,Reviewed in Germany on 10 November 2022,True,5.0,positive
B09MM1WRBC,Habe es für meinen Sohn und meine Nichte gekauft. Beide (4&2) lieben das Bord. Und ich bin sehr zufrieden mit der Qualität. Kaufe es jetzt auch noch mal als Geschenk für andere Kinder in meiner Familie.,Cool,Reviewed in Germany on 24 November 2022,True,5.0,positive
B09MM1WRBC,Kinder lieben es. Funktioniert wie beschrieben. Wichtiges kann geschützt/ gespeichert werden für den Moment.Zeichnen und schreiben funktioniert bestens.Ein kleines Manko: schade das man nicht verschiedene Sets angeboten bekommt zb blau/ blau oder rosa / rosa.Einer meiner Jungs musste sich jetzt mit rosa zufrieden geben.,Wunderbare Beschäftigung für Kids zb beim Autofahren,Reviewed in Germany on 18 November 2022,True,5.0,positive
B09MM1WRBC,"Perfekt für 2,3 - jährige (sicherlich auch ältere Kinder). So bleiben meine Möbel und Wände sauber. Stift sollte etwas schräg gehalten werden, so können die Linien etwas dicker gezeichnet werden und Zeichnungen kommen besser zur Geltung.","Leicht, praktisch, tolle Technik",Reviewed in Germany on 24 November 2022,True,5.0,positive
B09MM1WRBC,"Ich habe es für zwei Kinder gekauft die ich regelmäßig babysitte. Beide sind laut den Eltern nicht wirklich fürs malen zu begeistern, aber ich habe beiden das Tablet in die Hand gedrückt und beide wollten es nicht mehr aus der Hand legen.Immer wieder wurde ich gefragt ""Was soll ich jetzt malen?"" ist ein super Zeitvertreib, gerade wenn Kinder mal ein wenig still sitzen müssen und nicht mit ihrem Lieblingsspielzeug spielen können. (Autofahrt o.ä.)Wenn die Kinder weg sind habe ich mich auch schon zwei mal dabei erwischt auf dem Tablet vor mich hin zu doodeln. :)Klare Kaufempfehlung!",Super Hit bei Kindern.,Reviewed in Germany on 12 October 2022,True,5.0,positive
B09MM1WRBC,"Diese Schreib-/Maltafel ist ein super Geschenk es eignet sich auch schon vor 3 Jahren, wird gern benutzt und ist auch noch umweltfreundlich, wir brauchen wengiger Papier, und haben keinen bemalten Tisch mehr. Der Kreativität wird nichts entgegengesetzt. Da es in der Packung sogar zwei Stück sind werden wir eine für das Geschwisterkind noch aufbewahren können.",Maltafel,Reviewed in Germany on 17 October 2022,True,5.0,positive
B09MM1WRBC,Eine schöne Freizeitbeschäftigung für unsere Enkelkinder besonders auf längeren Autofahrten. Die Schreibtafeln sind robuster als gedacht und erfüllen heute noch Ihren Zweck. Unschlagbares Preis-Leistungsverhältnis.,Ideal für längere Autofahrten,Reviewed in Germany on 2 November 2022,True,4.0,positive
B09MM1WRBC,"Meine kinder lieben es, sie brauchen kein blatt mehr",Mit einem klick alles wird gelöscht.,Reviewed in Germany on 25 October 2022,True,5.0,positive
B09MM1WRBC,Habe dieses maltablet für meine Tochter gekauft u bin mehr als zufrieden. Der kleinen Maus gefällts,Viel für wenig geld,Reviewed in Germany on 19 October 2022,True,5.0,positive
B09MM1WRBC,Qualität ist gut,Schön,Reviewed in Germany on 26 October 2022,True,5.0,positive
B09MM1WRBC,"Meine Kinder sind sehr glücklich damit. Sie spielen gerne damit und es hat ihnen geholfen, das Spielen mit dem Telefon abzulegen. Ich wünschte, es gäbe die Wahl zwischen den beiden Farben Pink, weil ich zwei Töchter habe und eine davon nicht wie die blaue Farbe",..,Reviewed in Germany on 24 November 2022,True,3.0,negative
B09MM1WRBC,Wir haben dieses Set für unsere beiden 2 Jährigen geholt das sie sich eine Art Tablet haben und bisschen malen können.Der Stift hält sehr gut in der Halterung wenn man ihn rein bekommt. Da er nicht rund ist sondern oval geht es teilweiße sehr schwer.Die beiden bekommen ihn alleine werder rein noch raus.Auch der Knopf zum Löschen bekommen sie nur hin und wieder alleine hin da er auch etwas schwer zu drücken ist.Das Malen auf der Tafel ist OK. Man braucht etwas Druck und teilweiser muss man auch Mal eine Linie nach malen weil sie nicht richtig angenommen wurde.Beim ausmalen einer Fläche muss man teilweise Sher oft rüber gehen weil die Lienen zum Teil wieder verschwinden.Auch das Zeichen von dünnen Lienen ist nicht möglich sie sind fast immer gleich dick.Also feine kleine Sachen sind nicht möglich zu Malen / Zeichen.Die Verarbeitung ist sehr billig und die ganze Tafel ist Hauch dünn.Ich hoffe ich konnte euch mit meiner Rezension etwas weiterhelfen.,Viele Mankos dafür günstig,Reviewed in Germany on 1 November 2022,True,2.0,negative
B09MM1WRBC,Kaputt,Kaput,Reviewed in Germany on 28 April 2022,True,1.0,negative
B09MM1WRBC,Dünner Plastik Kram . Funktion schlecht. Ich habe es zurück geschickt.,Nicht zu empfehlen,Reviewed in Germany on 25 November 2022,True,2.0,negative
B09MM1WRBC,Was expecting them to arrive in a box each. Ordered a 2 pack for 2 different Grandchildren. Came in one box and only one cord to attach one pen. So one tablet can't have the pen attached. Dissapointed,Not as expected,Reviewed in the United Kingdom on 13 September 2022,True,3.0,negative
B09MM1WRBC,"If the price is to good to be true, it probably is.Bought this for our granddaughter to learn to write, curious to see how long they will last.",You get what you pay for,Reviewed in the United States on 27 November 2022,True,3.0,negative
B09MM1WRBC,It's cheaply made but it's actually a cute idea and it works and occupies the kids,You get what you pay for the 10 in ones are the same price,Reviewed in the United States on 30 November 2022,True,3.0,negative
B09MM1WRBC,thought they would be more sturdy,good,Reviewed in the United Kingdom on 21 August 2022,True,3.0,negative
B09MM1WRBC,"Wasn’t bright enough or eye catching enough for special needs children I wanted it for, to encourage them to write and pen to slim to be easy to grip . Fine for others so gave them away",Not bright enough,Reviewed in the United Kingdom on 4 June 2022,True,3.0,negative
B09MM1WRBC,Not worth sale price,Smaller than what i expected..,Reviewed in the United Kingdom on 19 November 2022,True,2.0,negative
B06WW7LG2Y,Alles super und schnell,Alles super,Reviewed in Germany 🇩🇪 on 24 November 2022,True,5.0,positive
B06WW7LG2Y,Schneller Versand tolles Spielzeug nur leider wenig drin für den Preis,Tolles Produkt nur wenig Zubehör,Reviewed in Germany 🇩🇪 on 5 October 2022,True,4.0,positive
B06WW7LG2Y,"Gravitrax ist nun auch schon seid knapp zwei Jahren in den Kinderzimmern eingezogen. Was soll ich sagen,... ""noch eine Kugelbahn🙄"" das war so ziemlich unser erster Gedanke.Wir haben uns überzeugen lassen und gerade mein Mann ist ein großer Fan und Mitbauer geworden.Es gibt unzählige verschiedene Wege Arten Kombinationen die Bahn aufzubauen. Durch die Ergänzungen kann man noch höher verwinkelter Bauen.Der Spaß ist ungebrochen und immer noch werden sich Erweiterungen gewünscht. (Jungs 8 und 10)Die Qualität ist sehr gut.Bodenplatten sind aus Pappe, hier fehlen ist nun die eine oder andere Ecke geknickt, dass stört aber nicht sonderlich.Der Rest ist aus Hartplastik. Hier ist noch kein Teil kaputt gegangen. Was mich bei meinen Jungs wirklich wundert. Zeigt aber auch dass es eine gute Qualität ist.Nun mal zu der Verpackung. ""Große Packung kleiner Inhalt"" ist hier immer wieder mein Gedanke. Mit Nachhaltigkeit hat das wenig zu tun und manchmal kommt man sich auch etwas veräppelt vor, wenn in der großen Packung zwei kleine Teile liegen.Der Preis ist definitiv hoch.Aber da es eine gute Qualität ist, der Spielspaß lange hält und es viele Möglichkeiten gibt, ist er auch gerechtfertigt.Zusätzlich kann man in der App Bahnen vorbauen und konstruieren. Das bringt extra Spaß für die Baumeister.Ich kann es nur empfehlen, auch wenn es die X Kugelbahn ist.",Gravitrax👍,Reviewed in Germany 🇩🇪 on 29 January 2021,True,5.0,positive
B06WW7LG2Y,"Diese Erweiterung bietet keine besonderen Steine, sondern nur bekannte Steine wie Standartkurven, Höhensteine oder Schienen.Mit einem Starterset hat man aber verhältnismässig mehr Steine als mit Diesem.",Teilespender zu recht hohem Preis,Reviewed in Germany 🇩🇪 on 25 April 2022,True,4.0,positive
B06WW7LG2Y,Wie immer alles super :),Wie immer super,Reviewed in Germany 🇩🇪 on 18 June 2022,True,5.0,positive
B06WW7LG2Y,"Der Preis für die Kugelbahn ist schon  ziemlich beachtlich, wobei diese ""Ergänzungsteile"" noch einen gut überschaubaren Preis haben! Ich habe die Bahn für meinen 10jährigen Enkel gekauft, welcher total happy war, dass er jetzt endlich alle seine  Erweiterungen zum Starterset aufbauen kann!Insgesamt muss ich sagen, dass die Bahn unheimlich beeindruckend ist, selbst für Erwachsene und dass auch ich sehr beeindruckt war und bin, wenn ich alleine die Werbevideos ansehe!!! Praktisch bei meinem Enkel hab ich die Bahn leider noch nicht gesehen, weil er im Moment gerade zu weit weg wohnt. Die Einschätzung der Durchsichtigkeit hab ich mit 4 Sternen bewertet, aber einfach weil ich mit einem so dahingeworfenen Begriff wie Durchsichtigkeit leider  gar nichts anfangen kann (Wessen Durchsichtigkeit wird denn hier erfragt???) Die  Ergänzungs-Teile bekommen von mir 5 Sterne und eine fette Kaufempfehlung!",Ergänzungsteile für den Aufbau einer möglichst großen  Kugelbahn,Reviewed in Germany 🇩🇪 on 23 February 2021,True,5.0,positive
B06WW7LG2Y,Somit alles super. Spiele und Produkte von Ravensburger sind ihr Geld wert.,Alles wie in der Beschreibung,Reviewed in Germany 🇩🇪 on 18 April 2022,True,5.0,positive
B06WW7LG2Y,"Wir haben neben dem Starterset und diversen Erweiterungen dieses zusätzliche Set zu Weihnachten verschenkt. Ich persönlich finde diese Kugelbahn echt super, aber als Erwachsener ist meine Erwartung eh nicht so hoch wie bei Kindern. Beim beschenkten Kind kam alles erst total toll an, beim bauen jedoch kam die Ernüchterung. Zu viel gefriemel, zu viel drum herum. Wie gesagt, die Bahn und die Details sind toll aber das Ergebnis ist iwie ""langweilig"" selbst die Aufgaben im Starterset sind oede! 3 Sekunden und die Murmel ist im Ziel. Selbst beim aufwendigstem Bau aus dem beiliegendem Heft. Das Erweitern bringt auch nicht den gewünschten Erfolg. Ein ""wow"" blieb aus! Man bräuchte zu viel zusätzliche Teile um es annähernd spektakulärer zu gestalten und dafuer ist es einfach zu teuer. Ein KOSMOS Experimente Kasten ist unseres Erachtens die bessere Wahl. Das Langzeitergebniss ist einfach nicht da. Vllt ist das Kind auch nicht dafuer geschaffen, fakt ist aber das die Erwartung nicht zu hoch sein sollten. Nichts desto trotz kann ich es Kindern empfehlen die wirklich Spass am bauen und ausprobieren haben. Die Qualität ist auch super aber die Preise der enzelnen Sets einfach zu hoch.","Qualität super, Spaßfaktor eher niedrig",Reviewed in Germany 🇩🇪 on 26 December 2018,True,4.0,positive
B06WW7LG2Y,Erweiterung,super,Reviewed in Germany 🇩🇪 on 30 March 2022,True,5.0,positive
B06WW7LG2Y,"Unser Sohn baut unglaublich gern alles mögliche Um seine Murmeln rollen zu lassen, allerdings ist er „erst“ 4,5. Oft achte ich nicht auf die alterempfehlung, da sie meines Erachtens nicht passend ist. Hier muss ich sagen, dass man erst mal die Anleitung gut studieren muss um die verschieden Höhen „lesen“ zu können. Aber Kinder verstehen es ja meistens schneller als wir Erwachsenen. Also mein Kind muss noch etwas älter werden um sich damit alleine zu beschäftigen.  Positiv finde ich dass man es ständig erweitern kann, wobei manche davon in keinen Preis-leistungsverhältnis stehen.Sonst auch toll dass man frei bauen kann.Sehr empfehlenswert, allerdings würde ich schon sagen dass die Kinder mindestens in der Schule sein sollten.Fördert Kreativität",Schöne kreative Beschäftigung,Reviewed in Germany 🇩🇪 on 29 February 2020,True,5.0,positive
B06WW7LG2Y,"Leider kam der Artikel nicht extra verpackt,sodass mein Sohn sein zukünftiges Geschenk gleich erkennen konnte....zusätzlich war es auch noch beschädigt. Schade...",Verpackung defekt,Reviewed in Germany on 17 August 2022,True,3.0,negative
B06WW7LG2Y,"Viel Verpackung wenig Inhalt, gilt auch für andere Erweiterungen. Für einen größeren Park ist man schnell mehrere hundert Euro los, hat aber nur billigstes Plastik für maximal 10€ in der Hand. Der Spaßfaktor ist okay wenn man das andere ausblenden kann.",Viel Verpackung wenig Inhalt!,Reviewed in Germany on 8 February 2021,True,3.0,negative
B06WW7LG2Y,"Es war war Geschenk an meine Tochter. Preis Leistung ist komplett verfehlt worden.Trotzdem gute Qualität.Die Schienen wirken auf den Bildern hochwertig, allerdings sind es sehr minderwertige Produkte. Sonst alles top.",Zu teuer!!,Reviewed in Germany on 15 February 2021,True,3.0,negative
B06WW7LG2Y,"Leider war es nicht vollständig!Bei Thalia bestellt, war nicht vorrätig. Wurde direkt zu meinem Enkel geschickt! Nun ist Thalia geschlossen! Was kann man machen?",Nicht vollständig,Reviewed in Germany on 25 January 2021,True,3.0,negative
B06WW7LG2Y,"Der Name dieser Erweiterung verspricht nicht das was sich dhinter verbiergt. Um die transparenten Ebenen nutzen zu können benötigt man etliche ""Höhensteine"", aber in der Erweiterung sind nur insgesammt 12 Höhensteine (8x gross, 4x klein) enthalten Mein Tipp, wenn man ein Starter Set zu einem günstigen Preis erwerben kann, hat man wesentlich meht Bauteile (ca. 49 Stk) wie wenn man beide Erweiterungen ""Bauen""+""Trax"" kaufen würde.",Zu wenig Teile um die Bahn gut zu erweitern,Reviewed in Germany on 20 November 2017,True,3.0,negative
B06WW7LG2Y,Ist okay.,Ohne starteset  brauchen nicht.,Reviewed in Germany on 21 February 2021,True,3.0,negative
B06WW7LG2Y,"Der neunte Geburtstag stand an und wir wussten nicht mehr, was wir unserem Neunjährigen noch schenken könnten. Da wurde uns im Bekanntenkreis Gravitrax empfohlen. Anfangs fand unser Sohn Gravitrax wirklich großartig. Dennoch liegt das Spiel die letzten Monate in der Schublade und wird nicht heraus geholt.",Anfangs toll,Reviewed in Germany on 13 June 2019,True,3.0,negative
B06WW7LG2Y,"Drei Monate nach Erhalt der Ware haben wir das original verpackte Produkt zum Geburtstag verschenkt. Leider fehlte eine Bodenplatte (es waren nur 3 statt 4 in der Packung), was die Geburtstagsfreude erheblich getrübt hat, da nach Anleitung für die meisten Bahnen alle vier Platten benötigt werden. Echt schade.....",Nur 3 statt 4 Bodenplatten in der Originlverpackung,Reviewed in Germany on 3 May 2019,True,3.0,negative
B06WW7LG2Y,Versand lief Problemlos und schnell.Aber Achtung nicht kaufen für diesen Preis.Preis/Leistungsverhältnis stimmen in keiner Weise.Habe für das Starter Set 60 Euro bezahlt.Für dieses Zubehör 50 Euro ... aber der Inhalt ist nicht mal die Hälfte des Starter Sets.. also nicht empfohlen.,Preis/Leistungsverhältnis stimmt nicht,Reviewed in Germany on 10 March 2018,True,2.0,negative
B06WW7LG2Y,Too expensive,Not worth the money,Reviewed in Germany on 4 January 2020,True,2.0,negative
B07MB7PFZG,entsprach meinen vorstellungen,entsprach meinen vorstellungen,Reviewed in Germany 🇩🇪 on 21 October 2022,True,4.0,positive
B07MB7PFZG,"Bei Gravitrax handelt es sich eine moderne Murmelbahn aus verschiedenen Elementen zum Konstruieren und neubauen. Was man vor dem Kauf dieser Erweiterung wissen sollte: Es handelt sich hier um eine Erweiterung und benötigt zwingend ein GraviTrax Basisset, da man sonst mit dem Produkt alleine nichts anfangen kann.Wir haben schon einige Erweiterungen und Basis Sets, von daher haben wir schon Vergleichsmöglichkeiten zwischen verschiedenen Modulen.Das Modul selbst ist bereits fertig zusammengebaut.Achtung, es werden hier keine zusätzlichen Kugeln mitgeliefert, dafür aber ein paar Schienen.Die Funktion ist meisten zuverlässig, manchmal ist der Auslöser aber auch zu empfindlich und geht einfach los. Aber vom Prinzip natürlich eine gutes Modul. Man benötigt dafür aber natürlich zusätzliche Kugeln!Das Modul würde ich nur empfehlen wenn man schon ordentlich GraviTrax Teile in Besitz hat.Ist auf jeden Fall nicht schlecht.Was mir noch aufgefallen ist, dass der Vulkan nicht ordentlich funktionert wenn man nur eine oder zwei Kugeln damit nutzt, man muss immer alle drei Kugeln einsetzen.Eine wirkliche Beschleunigung der drei Kugeln erfolgt nicht, da sollte eine leichte Senkung danach erfolgen.Das mit dem Preis ist bei GraviTrax immer so eine Sache, es ist schon recht viel Geld für ein kleines Stück Kunststoff, die Frage ist was man daraus macht...","Ganz nett, wenn man bereits genug andere GraviTrax Teile besitzt (insbesondere Kugeln)",Reviewed in Germany 🇩🇪 on 21 February 2022,True,4.0,positive
B07MB7PFZG,"Ich persönlich finde den Vulkan gut, da er mir erlaubt, nach dem Start der Bahn, weitere Kugeln zu starten, die man zum Beispiel zum laden einer Gauß-Kanone nutzen kann, aber auch um andere Elemente an zu steuern oder einfach um mehr Kugeln ins Ziel laufen zu lasssen.",Nützliche Erweiterung für die GraviTrax Bahn von Ravensburger,Reviewed in Germany 🇩🇪 on 29 January 2022,True,5.0,positive
B07MB7PFZG,Mein Sohn ist begeistert,Supper,Reviewed in Germany 🇩🇪 on 31 October 2021,True,4.0,positive
B07MB7PFZG,Habe es zum 2 mal gekauft. Funktioniert einwandfrei. Mein Sohn ist begeistert.,Top,Reviewed in Germany 🇩🇪 on 8 December 2021,True,5.0,positive
